title,current_price,previous_price,discount,link,url_image
Fralda Descartável Confort Sec M 80 Unidades Pampers Gênero Sem gênero Tamanho Médio (M),88,139,36,https://www.mercadolivre.com.br/fralda-descartavel-confort-sec-m-80-unidades-pampers-gnero-sem-gnero-tamanho-medio-m/p/MLB17336201?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB17336201&position=33&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
"Smart TV TCL 43S5400A LED Android TV Full HD 43"" 110V/220V",1699,2205,22,https://www.mercadolivre.com.br/smart-tv-tcl-43s5400a-led-android-tv-full-hd-43-110v220v/p/MLB27150721?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB27150721&position=34&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Samsung Galaxy S21 Fe 5g 256 Gb 8gb Ram Verde,2199,4499,51,https://www.mercadolivre.com.br/samsung-galaxy-s21-fe-5g-256-gb-8gb-ram-verde/p/MLB23610506?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23610506&position=35&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Suplemento em pó Black Skull Creatine Turbo creatina em pote de 300g,49,77,36,https://www.mercadolivre.com.br/suplemento-em-po-black-skull-creatine-turbo-creatina-em-pote-de-300g/p/MLB18522997?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18522997&position=36&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Ar Condicionado Split Samsung Wfree S/vento Frio 12.000 220v Cor Branco,2659,2799,5,https://www.mercadolivre.com.br/ar-condicionado-split-samsung-wfree-svento-frio-12000-220v-cor-branco/p/MLB26814347?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB26814347&position=37&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Notebook Acer Aspire 3 A314-35-c1w1 Celeron 4gb 128gb Sdd,1649,2831,41,https://www.mercadolivre.com.br/notebook-acer-aspire-3-a314-35-c1w1-celeron-4gb-128gb-sdd/p/MLB20994893?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20994893&position=38&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Smart Tv Ptv40g7er2cpblf 40'' Led Dolby Áudio Philco Bivolt,1299,2299,43,https://www.mercadolivre.com.br/smart-tv-ptv40g7er2cpblf-40-led-dolby-audio-philco-bivolt/p/MLB23346674?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23346674&position=39&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Suplemento Em Pó Dark Lab Creatine Premium Creatina Em Refil De 500g,116,129,10,https://www.mercadolivre.com.br/suplemento-em-po-dark-lab-creatine-premium-creatina-em-refil-de-500g/p/MLB26796581?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB26796581&position=40&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Monitor Gamer Lf24t350 Led 24'' Azul-escuro Acinzentado Samsung 100v/240v,629,829,24,https://www.mercadolivre.com.br/monitor-gamer-lf24t350-led-24-azul-escuro-acinzentado-samsung-100v240v/p/MLB17360590?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB17360590&position=41&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Pneu Continental PowerContact 2 P 175/70R14 84 T,385,604,36,https://www.mercadolivre.com.br/pneu-continental-powercontact-2-p-17570r14-84-t/p/MLB15697480?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15697480&position=42&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
"Notebook Positivo Motion Q4128ci existential gray 14.1"", Intel Atom X5-Z8350  4GB de RAM 128GB SSD, Intel HD Graphics (Cherry Trail) 1366x768px Linux Debian 10",919,1299,29,https://www.mercadolivre.com.br/notebook-positivo-motion-q4128ci-existential-gray-141-intel-atom-x5-z8350-4gb-de-ram-128gb-ssd-intel-hd-graphics-cherry-trail-1366x768px-linux-debian-10/p/MLB21459171?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21459171&position=43&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
Apple iPhone 13 (128 GB) - Estelar - Distribuidor autorizado,4249,7599,44,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-estelar-distribuidor-autorizado/p/MLB1018500855?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB1018500855&position=44&search_layout=grid&type=product&tracking_id=4fe5eb3b-d9f4-43ea-abd4-1fbaf947fe16&deal_print_id=6f430255-6acf-4cef-aadd-5e0151c90ddf&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_837723-MLU72085482727_102023-W.webp
"Notebook Positivo Motion Q4128ci existential gray 14.1"", Intel Atom X5-Z8350  4GB de RAM 128GB SSD, Intel HD Graphics (Cherry Trail) 1366x768px Linux Debian 10",919,1299,29,https://www.mercadolivre.com.br/notebook-positivo-motion-q4128ci-existential-gray-141-intel-atom-x5-z8350-4gb-de-ram-128gb-ssd-intel-hd-graphics-cherry-trail-1366x768px-linux-debian-10/p/MLB21459171?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21459171&position=1&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Apple iPhone 13 (128 GB) - Estelar - Distribuidor autorizado,4249,7599,44,https://www.mercadolivre.com.br/apple-iphone-13-128-gb-estelar-distribuidor-autorizado/p/MLB1018500855?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB1018500855&position=2&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Vichy Dercos Shampoo Intensivo Contra Caspas 200 Ml,72,109,34,https://www.mercadolivre.com.br/vichy-dercos-shampoo-intensivo-contra-caspas-200-ml/p/MLB19506585?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19506585&position=3&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Parafusadeira Furadeira 21v 2 Baterias Titanium C/ Kit Acess,262,329,20,https://produto.mercadolivre.com.br/MLB-4038118948-parafusadeira-furadeira-21v-2-baterias-titanium-c-kit-acess-_JM?hide_psmb=true#position=40&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Fogão  de pé Atlas Atenas Glass  4Q  gás engarrafado 4 queimadores  preto 127V/220V porta com visor 50L,883,1039,15,https://www.mercadolivre.com.br/fogo-de-pe-atlas-atenas-glass-4q-gas-engarrafado-4-queimadores-preto-127v220v-porta-com-visor-50l/p/MLB18446564?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18446564&position=4&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Smart Tv 50'' 4k Uhd 50cu7700 2023 Preta Samsung,2249,3029,25,https://www.mercadolivre.com.br/smart-tv-50-4k-uhd-50cu7700-2023-preta-samsung/p/MLB23899432?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23899432&position=5&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Samsung Galaxy A54 5G Dual SIM 128 GB Branco 8 GB RAM,1799,2899,37,https://www.mercadolivre.com.br/samsung-galaxy-a54-5g-dual-sim-128-gb-branco-8-gb-ram/p/MLB23138594?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23138594&position=6&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Forno Elétrico 38 Litros 1500w Pfe42p Preto Philco 110v,389,449,13,https://www.mercadolivre.com.br/forno-eletrico-38-litros-1500w-pfe42p-preto-philco-110v/p/MLB19453400?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19453400&position=7&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Maquina De Fumaça 600w 3 Leds Rgb 2 Controles + Fluido Grati,216,251,14,https://produto.mercadolivre.com.br/MLB-2957439693-maquina-de-fumaca-600w-3-leds-rgb-2-controles-fluido-grati-_JM?hide_psmb=true#position=41&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Fritadeira Elétrica Airfryer Eaf50 Family 5l Cinza-escuro Electrolux 127v,469,790,40,https://www.mercadolivre.com.br/fritadeira-eletrica-airfryer-eaf50-family-5l-cinza-escuro-electrolux-127v/p/MLB19770332?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19770332&position=8&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Suplemento Em Pó Dark Lab Creatine Premium Creatina Em Pote De 300g,99,129,23,https://www.mercadolivre.com.br/suplemento-em-po-dark-lab-creatine-premium-creatina-em-pote-de-300g/p/MLB19506691?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19506691&position=9&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Impressora a cor multifuncional Epson EcoTank L3250 com wifi preta 110V,1055,1198,12,https://www.mercadolivre.com.br/impressora-a-cor-multifuncional-epson-ecotank-l3250-com-wifi-preta-110v/p/MLB18446928?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18446928&position=10&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Samsung Galaxy A04s Dual SIM 64 GB white 4 GB RAM,715,794,9,https://www.mercadolivre.com.br/samsung-galaxy-a04s-dual-sim-64-gb-white-4-gb-ram/p/MLB21078577?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21078577&position=11&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Bicicleta ergométrica dobrável WCT Fitness 10100017 vertical cor preto,1379,1499,8,https://www.mercadolivre.com.br/bicicleta-ergometrica-dobravel-wct-fitness-10100017-vertical-cor-preto/p/MLB18433537?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18433537&position=12&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
"Smart TV Philco PTV32G7ER2CPBLH LED Roku OS HD 32"" 110V/240V",1029,1399,26,https://www.mercadolivre.com.br/smart-tv-philco-ptv32g7er2cpblh-led-roku-os-hd-32-110v240v/p/MLB24206227?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24206227&position=13&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Kit 2 Travesseiros Select Fibras Luxo Fibra Antialérgica Cor Branco,74,78,5,https://www.mercadolivre.com.br/kit-2-travesseiros-select-fibras-luxo-fibra-antialergica-cor-branco/p/MLB25577175?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25577175&position=14&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Ventilador Pvt400p Turbo Virus Protect 160w Philco,209,260,19,https://produto.mercadolivre.com.br/MLB-4050156446-ventilador-pvt400p-turbo-virus-protect-160w-philco-_JM?hide_psmb=true#position=42&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
"Monitor gamer LG 24MP400 LCD 23.8"" preto 100V/240V",599,998,39,https://www.mercadolivre.com.br/monitor-gamer-lg-24mp400-lcd-238-preto-100v240v/p/MLB18910464?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18910464&position=15&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Samsung Galaxy A34 5G 128 GB 6 GB RAM Prata,1559,2599,40,https://www.mercadolivre.com.br/samsung-galaxy-a34-5g-128-gb-6-gb-ram-prata/p/MLB22385547?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22385547&position=16&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Capa De Bruxa Vampiro Drácula Halloween C/capuz Adulto Luxo,39,69,43,https://produto.mercadolivre.com.br/MLB-3832627784-capa-de-bruxa-vampiro-dracula-halloween-ccapuz-adulto-luxo-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Caneta Pencil Wb Compatível C/ iPad Com Palm Rejection 1.0mm,247,309,20,https://produto.mercadolivre.com.br/MLB-1478906483-caneta-pencil-wb-compativel-c-ipad-com-palm-rejection-10mm-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Central Multimídia Universal Mp5 Espelhamento Android Ios Promoção,215,322,33,https://produto.mercadolivre.com.br/MLB-1302743098-central-multimidia-universal-mp5-espelhamento-android-ios-promoco-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
"Jogo De Soquetes Encaixe 1/4 E 1/2 Pol., Com 94 Pecas//stels",338,438,22,https://produto.mercadolivre.com.br/MLB-1234960301-jogo-de-soquetes-encaixe-14-e-12-pol-com-94-pecasstels-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Samsung Galaxy A23 5G Dual SIM 128 GB awesome white 4 GB RAM,1199,2199,45,https://www.mercadolivre.com.br/samsung-galaxy-a23-5g-dual-sim-128-gb-awesome-white-4-gb-ram/p/MLB21778063?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21778063&position=17&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Monitor Led Hd 19.5'' Hdmi Vga 20mk400h-b Preto LG 110V/220V,409,538,23,https://www.mercadolivre.com.br/monitor-led-hd-195-hdmi-vga-20mk400h-b-preto-lg-110v220v/p/MLB15121865?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15121865&position=18&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Cuba Inox 50 Cm Com Acessórios Nawa E Torneira Gourmet Munim Cor Prateado,489,609,19,https://www.mercadolivre.com.br/cuba-inox-50-cm-com-acessorios-nawa-e-torneira-gourmet-munim-cor-prateado/p/MLB23437200?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23437200&position=19&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Bicicleta Alumínio Aro 29 Ksvj Freios A Disco 21 Vel,839,1399,40,https://produto.mercadolivre.com.br/MLB-2222863530-bicicleta-aluminio-aro-29-ksvj-freios-a-disco-21-vel-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Pneu Goodyear Direction Touring 2 P 175/70R13 82 T,327,439,25,https://www.mercadolivre.com.br/pneu-goodyear-direction-touring-2-p-17570r13-82-t/p/MLB19917695?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19917695&position=20&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Purificador De Água E-due Equilibrium Branco Ibbl Bivolt,374,549,31,https://www.mercadolivre.com.br/purificador-de-agua-e-due-equilibrium-branco-ibbl-bivolt/p/MLB23641514?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23641514&position=21&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Samsung Galaxy A14 4g 64gb 4gb Verde Lima,759,1399,45,https://www.mercadolivre.com.br/samsung-galaxy-a14-4g-64gb-4gb-verde-lima/p/MLB23772726?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23772726&position=22&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
Lavadora de alta pressão Wap 5100 Turbo cinza e amarela de 2500W com 2300psi de pressão máxima 220V,2199,2492,11,https://www.mercadolivre.com.br/lavadora-de-alta-presso-wap-5100-turbo-cinza-e-amarela-de-2500w-com-2300psi-de-presso-maxima-220v/p/MLB16201329?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB16201329&position=23&search_layout=grid&type=product&tracking_id=ec9b8ba0-95ac-4691-9cfd-6a6e5b60c9ad&deal_print_id=e8e54c40-711f-4a91-85f9-39aae27411e5&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_803857-MLA53528614774_012023-W.webp
